inbound_tweet_id,brand_tweet_id,customer_message_raw,customer_message,brand_reply_raw,brand_reply,created_at,matched_intent
88969,88968,"Je viens de me faire un cadeau à moi-même pour moi-même. Un gros manteau vert of course pour cet hiver (je je vais pouvoir me débarrasser des autres qui sont en désuétude, mes collègues pourront confirmer !) cc @115821 #BlackFriday","Je viens de me faire un cadeau à moi-même pour moi-même. Un gros manteau vert of course pour cet hiver (je je vais pouvoir me débarrasser des autres qui sont en désuétude, mes collègues pourront confirmer !) cc #BlackFriday",@135250 C'est super ! 😍 😍 Ça fait du bien de se faire des cadeaux de temps à autres. Profitez bien. 😉 ^SB,@135250 C'est super ! 😍 😍 Ça fait du bien de se faire des cadeaux de temps à autres. Profitez bien. 😉 ^SB,Thu Nov 23 13:00:31 +0000 2017,
89085,89083,@AmazonHelp Thank you AZ ... please see below.           https://t.co/YwPdqTa6oH,Thank you AZ ... please see below.,"@135274 I'm not able to recreate the issue, Margaret. Have you tried clearing your cache and cookies or using a different browser? Let us know! ^ZW","@135274 I'm not able to recreate the issue, Margaret. Have you tried clearing your cache and cookies or using a different browser? Let us know! ^ZW",Thu Nov 30 14:58:00 +0000 2017,
89084,89086,@AmazonHelp Did all of that... &amp; product has now gone... this is approximately the 3rd time since last week that this has happened... perhaps worthwhile to flag to your IT department?,Did all of that... & product has now gone... this is approximately the 3rd time since last week that this has happened... perhaps worthwhile to flag to your IT department?,@135274 The item in your cart is different from the item that is on sale. Only some Bomb Cosmetics Gift Packs are on sale. Please let us know if we can help with anything else. ^CO,@135274 The item in your cart is different from the item that is on sale. Only some Bomb Cosmetics Gift Packs are on sale. Please let us know if we can help with anything else. ^CO,Thu Nov 30 15:18:54 +0000 2017,
89089,89088,@115830 I am on a chat with your organisation... no one can explain why a current deal at £7.55 when added to my basket is charged at £13:99 ... I’m being advised 3rd party product &amp; you don’t control pricing! This is a Prime Deal.. can you explain? https://t.co/42NZs13YJA,I am on a chat with your organisation... no one can explain why a current deal at £7.55 when added to my basket is charged at £13:99 ... I’m being advised 3rd party product & you don’t control pricing! This is a Prime Deal.. can you explain?,"@135274 Sorry to hear of the difficulties you're experiencing with this item, Margaret. Could you share a direct link to the item so we can look as well? We're here to help in any way we can! ^AZ","@135274 Sorry to hear of the difficulties you're experiencing with this item, Margaret. Could you share a direct link to the item so we can look as well? We're here to help in any way we can! ^AZ",Thu Nov 30 14:45:27 +0000 2017,subscription_and_prime
89091,89090,@AmazonHelp This is what I’m doing now,This is what I’m doing now,@135275 We do not have access to your account information for security reasons. Please contact us directly using the following link: https://t.co/oGDklGgbCZ.^SM,@135275 We do not have access to your account information for security reasons. Please contact us directly using the following link:,Thu Nov 30 14:58:00 +0000 2017,
89093,89092,"@AmazonHelp was told you would call me back within four hours, been over 24 and still no call...","was told you would call me back within four hours, been over 24 and still no call...",@135275 Oh no! I'm sorry you haven't received a callback! Have you had a chance to reach back out to us for an update? ^JO,@135275 Oh no! I'm sorry you haven't received a callback! Have you had a chance to reach back out to us for an update? ^JO,Thu Nov 30 14:48:00 +0000 2017,general_feedback_or_complaint
89095,89094,"@AmazonHelp For me personally, the issue is that they consistently (almost 100% of the time) deliver my packages to a house with the same number one street over. We have called Amazon several times and the problem isn't getting solved.","For me personally, the issue is that they consistently (almost 100% of the time) deliver my packages to a house with the same number one street over. We have called Amazon several times and the problem isn't getting solved.",@135276 We want to investigate this further with you. Please reach out to us using this secure link: https://t.co/S3bh24MqSI ^GR,@135276 We want to investigate this further with you. Please reach out to us using this secure link: ^GR,Thu Nov 30 14:57:28 +0000 2017,
89097,89096,"Has anyone in the entire world ever had a good experience with @115821 delivery people? (Not UPS, FedEx, etc, but the actual Amazon Logisitics people.) I have never heard a good thing about them or experienced anything good myself.","Has anyone in the entire world ever had a good experience with delivery people? (Not UPS, FedEx, etc, but the actual Amazon Logisitics people.) I have never heard a good thing about them or experienced anything good myself.",@135276 We're so sorry to hear that! Can you tell us more about the issues you've been experiencing? We'd like to help in any way we can. ^BG,@135276 We're so sorry to hear that! Can you tell us more about the issues you've been experiencing? We'd like to help in any way we can. ^BG,Thu Nov 30 14:46:34 +0000 2017,delivery_status
89099,89098,Just got off the phone with an Amazon Customer Service Rep from Honduras and my order is on way? and I'm pretty sure I'm engaged now.,Just got off the phone with an Amazon Customer Service Rep from Honduras and my order is on way? and I'm pretty sure I'm engaged now.,@135277 Were we able to get your order placed and inquiry solved today? ^GP,@135277 Were we able to get your order placed and inquiry solved today? ^GP,Thu Nov 30 14:57:27 +0000 2017,
89101,89100,"The whole perk of @115821  Prime is 2 day shipping.  Routinely my 2 day packages are delayed, with no compensation or improvement in the process.  So what am I paying a premium for!? #byeamazon","The whole perk of Prime is 2 day shipping. Routinely my 2 day packages are delayed, with no compensation or improvement in the process. So what am I paying a premium for!? #byeamazon",@135278 I'm sorry for the delivery delays on your orders! Are you noticing this trend with one specific carrier or many? You can find carrier information here: https://t.co/Y5jpI9gRhE. Please let us know! We're here to help. ^TG,@135278 I'm sorry for the delivery delays on your orders! Are you noticing this trend with one specific carrier or many? You can find carrier information here: Please let us know! We're here to help. ^TG,Thu Nov 30 14:56:43 +0000 2017,delivery_status
89104,89102,"@115821 y do u guys do business w @118706 to do large shippings!? They didn't even deliver my package as expected! My folks were home &amp; siblings said they saw them outside &amp; they didn't deliver anything! Yet, got an email saying: it was ""attempted"" but my box was full/large package","y do u guys do business w to do large shippings!? They didn't even deliver my package as expected! My folks were home & siblings said they saw them outside & they didn't deliver anything! Yet, got an email saying: it was ""attempted"" but my box was full/large package","@135279 I'm sorry to hear of this. Have you contacted us directly about this? If so, what were you advised? ^KI","@135279 I'm sorry to hear of this. Have you contacted us directly about this? If so, what were you advised? ^KI",Thu Nov 30 14:56:43 +0000 2017,
89103,89105,"@AmazonHelp I don't like playing games, and I just tried to contact USPS. But I couldn't get a hold of them last night or this morning. @AmazonHelp","I don't like playing games, and I just tried to contact USPS. But I couldn't get a hold of them last night or this morning.",@135279 We'd like to help! Please reach us by phone or chat: https://t.co/hApLpMlfHN so that we can further investigate with you. ^KJ,@135279 We'd like to help! Please reach us by phone or chat: so that we can further investigate with you. ^KJ,Thu Nov 30 15:06:32 +0000 2017,
89106,89107,"@AmazonHelp Much appreciated, and I'll be contacting you guys asap.","Much appreciated, and I'll be contacting you guys asap.","@135279 Great, please keep us informed about this!^PJ","@135279 Great, please keep us informed about this!^PJ",Thu Nov 30 16:29:32 +0000 2017,
89108,89110,@AmazonHelp And I'm on the phone with you guys right now. :),And I'm on the phone with you guys right now. :),@135279 Thanks for letting us know. Please keep us updated with the outcome. ^LI,@135279 Thanks for letting us know. Please keep us updated with the outcome. ^LI,Thu Nov 30 17:04:01 +0000 2017,
89111,89112,"@AmazonHelp Thanks for the help and the great service! I wanted to pick it up myself, but the lady was, I guess, able to only request another drop off for today. So, hopefully, this drop off is a better experience. Will update later on when I get home at 10PM. 😂 (16 hr day today)","Thanks for the help and the great service! I wanted to pick it up myself, but the lady was, I guess, able to only request another drop off for today. So, hopefully, this drop off is a better experience. Will update later on when I get home at 10PM. 😂 (16 hr day today)","@135279 You are very welcome, Lionel! Please let us know keep us updated so we can make sure you're taken care of. 😊 ^JD","@135279 You are very welcome, Lionel! Please let us know keep us updated so we can make sure you're taken care of. 😊 ^JD",Thu Nov 30 22:39:00 +0000 2017,return_and_refund
89113,89114,@AmazonHelp Just got home... and my sis informed me that IT NEVER CAME!! Our USPS delivery person WAS here.. but didn't deliver it... seriously..,Just got home... and my sis informed me that IT NEVER CAME!! Our USPS delivery person WAS here.. but didn't deliver it... seriously..,@135279 Sorry to hear it Lionel. Have you gotten in contact with us about this new 'attempt' via: https://t.co/hApLpMlfHN ^NV,@135279 Sorry to hear it Lionel. Have you gotten in contact with us about this new 'attempt' via: ^NV,Fri Dec 01 06:08:36 +0000 2017,delivery_status
